Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-912.7277,-0.5499063,-123.420586,-1374.1519,-500.11563,-756.98505,-381.6296,-486.0685,-1133.6396,-360.2549
-761.1529,-630.55994,-1.191134,-1350.1724,-750.9617,-764.49554,-256.7949,-498.8191,-918.6605,-0.3677238
-1042.1521,-238.06552,-485.804,-1313.7137,-888.2411,-893.7357,-4.730795,-126.98747,-1062.7188,-245.16154
-921.0665,-353.34164,-124.616646,-1302.5127,-609.4965,-245.19745,-245.54976,-123.68201,-1054.5474,-242.09367
-920.969,-243.30147,-246.08485,-1347.6758,-734.0294,-1021.5227,-611.7586,-373.40576,-1126.8497,-238.64915
-1006.3877,-119.972046,-121.55762,-1060.6096,-378.74057,-121.81457,-250.44287,-244.62907,-1024.1147,-124.577446
-891.2664,-477.9094,-699.2336,-1033.5939,-386.95895,-121.77599,-244.65527,-125.918785,-685.45355,-625.84515
-640.17474,-117.48291,-246.53273,-1035.9073,-786.05524,-509.78455,-252.73088,-122.16477,-1050.8584,-251.11972
-622.56116,-122.16725,-358.0599,-1027.9242,-500.29865,-367.37875,-127.97548,-125.21147,-1043.437,-121.90098
-725.1378,-883.8097,-600.664,-1015.7552,-786.8354,-125.34524,-247.76624,-365.50217,-1054.1888,-0.2773337
-250.7712,-241.203,-364.7493,-1019.76135,-622.4871,-360.13925,-129.74345,-368.84015,-1122.2626,-353.92868
-253.11336,-244.51883,-0.49868745,-1129.4718,-758.88666,-999.15607,-714.53564,-1023.5499,-1172.7043,-362.65317
-124.95647,-123.09378,-376.79965,-914.82477,-627.1432,-243.64096,-247.77327,-126.06731,-1044.1888,-365.0724
-2.5444698,-123.85058,-483.13107,-986.6155,-609.33264,-619.45483,-245.3477,-0.95218325,-1133.9448,-473.5893
-247.20409,-357.0605,-122.420006,-1028.0253,-866.9343,-0.7470095,-125.00959,-126.446045,-1087.7606,-558.6472
-474.2309,-232.29971,-124.56853,-1066.9225,-504.2892,-250.82065,-498.09216,-490.07236,-1095.092,-124.62213
-244.44441,-510.7804,-367.75076,-1181.9807,-497.82544,-124.17843,-243.75293,-121.95164,-1060.7222,-359.5661
-125.20627,-230.98337,-356.19455,-1146.8477,-508.23874,-247.1198,-486.83923,-122.5201,-1074.1199,-354.97305
-123.2929,-123.86687,-375.32083,-688.9479,-377.1864,-120.083725,-125.62685,-1411.6587,-1159.4375,-126.70935
-493.88547,-0.52062804,-240.7086,-376.34634,-383.97763,-1.0801018,-129.59442,-245.14124,-1053.3801,-378.99994
-123.98901,-910.43854,-121.87871,-745.1688,-843.02295,-122.734665,-357.7179,-122.95061,-1095.1805,-254.81627
-241.537,-126.4675,-250.20718,-478.5106,-380.1869,-124.895,-129.31883,-365.71857,-1139.0491,-254.3553
-239.34642,-120.41703,-1723.9153,-1044.6797,-1352.8939,-889.32996,-482.12753,-360.48975,-1053.6968,-121.91478
-124.108734,-457.73334,-125.41617,-369.28378,-752.9789,-252.3703,-122.8453,-124.18505,-1044.3584,-121.65982
-371.39206,-895.21185,-255.97467,-121.8104,-610.8378,-369.17947,-489.28445,-247.60904,-1107.9713,-122.5416
-0.36774096,-124.82511,-125.66945,-371.79364,-1226.2869,-124.06974,-362.68933,-123.89685,-1095.8604,-121.69009
-245.57072,-126.34841,-123.0725,-247.78708,-375.30978,-590.51245,-128.49646,-241.96172,-1040.5275,-122.1278
-126.45771,-0.6236311,-242.50539,-1045.1393,-1249.3397,-374.82635,-540.98627,-536.31287,-911.68317,-234.16322
-123.12973,-126.22338,-120.204216,-121.172874,-326.44064,-253.36565,-240.30487,-126.76621,-1030.6328,-238.60237
-371.18747,-240.41022,-123.13096,-1223.3905,-379.9267,-119.70421,-123.0164,-117.51511,-1139.1147,-126.47795
-0.09272021,-483.7677,-237.22752,-249.27475,-248.6902,-124.2534,-124.902214,-122.536095,-1099.5065,-122.591484
-364.90427,-124.63656,-242.34691,-1041.0321,-821.2215,-484.91595,-360.0637,-251.60469,-1035.0681,-121.101166
-122.007225,-127.33296,-126.34452,-1012.8441,-368.30353,-488.04883,-123.95916,-0.94747627,-1062.1135,-371.32385
