Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-777.1255,-1221.5647,-1194.8104,-1232.6979,-886.5909,-897.29626,-358.09662,-617.8322,-1132.9666,-252.50023
-833.11554,-1026.5787,-611.22845,-1003.6643,-744.9712,-1206.2911,-363.0642,-981.60364,-1041.5026,-125.32911
-764.58765,-1161.7157,-618.70654,-1154.2758,-745.3808,-778.60846,-243.29703,-1100.8723,-1123.795,-608.0046
-896.1378,-1170.1232,-960.3892,-917.2819,-915.8995,-1365.005,-363.22073,-1735.9385,-1166.0841,-753.14886
-872.3554,-1128.9698,-829.6253,-1034.332,-922.7989,-1311.9135,-244.91626,-1129.1956,-1143.8125,-860.38385
-612.1824,-854.5611,-724.1899,-1032.4915,-754.5297,-1336.3502,-245.95622,-758.6954,-1081.3213,-126.27259
-890.91125,-933.4687,-718.7079,-809.8965,-634.07025,-890.982,-486.70474,-1041.3241,-1072.8416,-1082.3134
-689.3001,-1011.9393,-732.75867,-1069.6248,-612.25806,-880.47534,-126.79905,-0.32490295,-1190.6476,-0.6388528
-883.77344,-1047.9658,-754.53424,-1023.24097,-997.95935,-904.46893,-3.0459354,-387.42502,-1035.8607,-365.27252
-634.3469,-931.6792,-890.7057,-941.12537,-905.12933,-773.79987,-241.62868,-1162.2905,-1176.2432,-874.4814
-747.66974,-779.0147,-1535.9955,-1142.4756,-634.8696,-880.86365,-357.6878,-1151.8295,-1161.3075,-486.2195
-1121.1803,-1028.5466,-1023.996,-754.64417,-622.5984,-1456.7943,-492.24503,-1162.1422,-1184.6268,-125.467674
-1709.8031,-771.8186,-909.87555,-1050.1263,-888.5732,-743.2494,-246.10008,-1186.6271,-1078.2628,-125.31086
-631.59796,-863.29395,-887.14246,-883.2905,-508.3869,-880.44666,-3.7473145,-1196.6492,-1138.9397,-608.52686
-627.1095,-493.56345,-885.2982,-882.2111,-501.08075,-867.55646,-245.98601,-1084.8282,-1062.9161,-735.63184
