Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
222.07898,56.64176,68.52708,-271.72974,-260.55124,-194.26982,-283.02597,-198.14592,-349.58527,797.4313
444.24817,18.522846,206.61517,-652.1899,-583.42194,-408.54144,300.66315,-77.40587,-88.42247,507.81827
597.46436,-17.17914,-55.555866,-538.5,-523.77795,-281.53363,-400.3809,-686.4045,-195.8214,-140.12227
598.61316,212.38066,13.273394,105.123245,-213.92711,-258.67245,-522.8513,168.53038,-116.120316,862.32886
1171.6414,-33.596455,17.81099,-154.34808,-114.60176,-156.93774,-597.67566,-169.5095,-148.38478,706.33386
854.27405,-181.25485,57.25109,-354.87762,-282.59824,21.015682,-1208.1931,-62.82708,46.49032,729.5454
223.43805,-66.76633,75.79141,-104.03286,-78.178375,-214.35454,-638.8391,-34.43746,-34.931618,1766.0518
172.94177,-48.71586,-34.646347,-460.81226,-128.84648,-417.2409,-593.80115,-163.3956,33.13955,902.71594
458.60596,54.746696,38.350754,-282.6148,347.2579,56.107132,-114.23811,-142.80864,113.81854,1237.7024
158.152,60.539513,-12.933859,-39.514053,-137.90756,19.366451,-197.60246,-69.20027,78.062515,-79.22984
-288.93692,-548.13086,-3.8500671,-410.33502,379.30136,408.1498,-479.71912,-123.35919,-106.29874,866.9174
1003.44714,-16.961384,-5.5209236,-663.3893,-471.5437,-202.13351,-702.3529,-273.2979,-106.32056,1095.9692
819.9434,92.937584,189.17131,-14.97311,-140.92603,8.773941,-455.84396,-90.170364,-111.31149,708.0525
277.484,-10.851984,-323.0928,-208.20526,339.6447,-198.21008,-106.82087,-39.186836,-115.46496,1292.1697
-310.5934,704.61,-211.56126,-200.24086,210.86678,-532.6583,-561.9911,-133.27226,-110.94198,481.31174
68.44027,194.30522,35.129784,-80.00016,245.21637,208.15944,-70.49722,199.76064,-22.364836,788.2573
-211.96902,275.227,11.5841465,-102.37115,242.55693,-124.89716,-104.96327,114.858604,273.01205,749.3173
104.36142,203.345,-105.50673,-58.261185,442.84543,-98.19223,-119.242165,-26.089695,-58.105198,1373.6708
29.726318,976.4591,-32.09438,39.541687,276.086,249.98117,0.10031128,-96.03192,-80.10595,2020.94
68.506096,375.18213,-40.14782,29.494934,458.71893,-280.12445,706.83875,-102.41554,-159.14589,1710.7002
-412.9578,464.722,-159.13005,54.50203,254.19751,138.30148,730.4004,-150.07765,-45.413746,1053.0212
-339.93234,518.2739,69.808334,-180.44998,88.36385,220.03476,451.08252,91.71676,-91.21926,2215.1445
-360.07004,-36.841377,219.74478,51.000587,271.16663,370.22244,580.42346,-26.749043,-174.8524,2195.1829
-257.85086,376.31592,-0.90465546,-116.782715,140.15164,94.28087,282.21292,477.01382,-64.75307,1838.7351
33.51747,853.59033,-56.65578,-255.10733,-53.022087,251.38852,1142.1572,-109.34827,82.5203,1792.5583
-123.58957,343.67734,-113.93855,823.1864,-108.81223,-295.09628,-2.6634092,381.7969,68.607864,1414.6497
346.30933,973.27966,9.20999,113.29863,-87.181404,15.56497,49.05847,-159.99863,317.47186,1580.782
425.40826,799.47925,1.5435176,-108.73337,-43.96569,173.61287,401.1466,-373.54965,14.407938,1619.6663
83.23346,846.3926,-92.77255,128.73106,178.28665,-45.11275,34.827442,-107.30825,-50.898026,1530.8064
332.25998,470.4858,-9.455313,-110.23723,-228.37164,-45.958622,-146.65561,33.512653,-80.34656,1545.6572
97.50744,425.11603,14.202198,63.919987,-246.3167,-195.3092,133.46828,-133.73152,-168.44037,945.872
439.2774,771.7317,373.48102,-433.63104,-44.525604,-164.5896,-30.449242,20.308495,-93.35218,1309.303
193.54402,313.87836,35.04386,7.7585144,138.66454,-116.20449,10.183975,-193.36304,-290.5709,546.12744
89.4505,528.68066,632.89935,-141.25406,77.45239,110.39644,145.94623,-210.25504,235.84755,908.3641
213.5062,364.86694,362.6623,-247.97394,-17.05788,306.06903,22.564999,-215.90796,330.49915,2125.4272
-127.66934,424.12592,614.0744,-76.897934,383.13986,596.72046,253.33923,-80.56165,200.35326,1412.561
